Agno;Tipo Institucion;Matricula primer agno hombres;Matricula primer agno mujeres
2006;Univ.;7;2
2006;Univ.;0;0
2006;Univ.;17;2
2006;Univ.;;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;20;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;19;13
2006;Univ.;;2
2006;Univ.;16;15
2006;Univ.;;
2006;Univ.;14;10
2006;Univ.;1;1
2006;Univ.;32;15
2006;Univ.;20;15
2006;Univ.;31;20
2006;Univ.;19;19
2006;Univ.;;
2006;Univ.;29;29
2006;Univ.;26;22
2006;Univ.;31;18
2006;Univ.;27;21
2006;Univ.;18;15
2006;Univ.;21;26
2006;Univ.;26;5
2006;Univ.;0;0
2006;Univ.;4;
2006;Univ.;29;18
2006;Univ.;10;10
2006;Univ.;1;
2006;Univ.;11;11
2006;Univ.;0;0
2006;Univ.;7;7
2006;Univ.;12;5
2006;Univ.;2;4
2006;Univ.;;
2006;Univ.;0;0
2006;Univ.;;
2006;Univ.;14;6
2006;Univ.;5;2
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;15;25
2006;Univ.;15;28
2006;Univ.;13;10
2006;Univ.;2;25
2006;Univ.;1;14
2006;Univ.;6;16
2006;Univ.;7;18
2006;Univ.;5;41
2006;Univ.;37;52
2006;Univ.;26;16
2006;Univ.;0;0
2006;Univ.;21;38
2006;Univ.;;
2006;Univ.;0;18
2006;Univ.;;
2006;Univ.;6;29
2006;Univ.;;
2006;Univ.;5;5
2006;Univ.;6;14
2006;Univ.;35;21
2006;Univ.;57;30
2006;Univ.;17;22
2006;Univ.;7;6
2006;Univ.;;
2006;Univ.;0;0
2006;Univ.;9;30
2006;Univ.;38;51
2006;Univ.;13;15
2006;Univ.;9;18
2006;Univ.;;
2006;Univ.;8;12
2006;Univ.;11;57
2006;Univ.;17;63
2006;Univ.;20;18
2006;Univ.;70;15
2006;Univ.;13;16
2006;Univ.;11;12
2006;Univ.;40;6
2006;Univ.;13;2
2006;Univ.;21;5
2006;Univ.;69;21
2006;Univ.;23;3
2006;Univ.;0;0
2006;Univ.;62;9
2006;Univ.;30;5
2006;Univ.;35;7
2006;Univ.;8;9
2006;Univ.;22;5
2006;Univ.;;
2006;Univ.;17;4
2006;Univ.;15;4
2006;Univ.;29;7
2006;Univ.;42;15
2006;Univ.;17;4
2006;Univ.;16;1
2006;Univ.;;
2006;Univ.;;
2006;Univ.;0;0
2006;Univ.;28;4
2006;Univ.;20;0
2006;Univ.;28;2
2006;Univ.;4;22
2006;Univ.;0;20
2006;Univ.;1;18
2006;Univ.;2;22
2006;Univ.;0;0
2006;Univ.;0;21
2006;Univ.;2;77
2006;Univ.;2;21
2006;Univ.;5;87
2006;Univ.;0;0
2006;Univ.;7;33
2006;Univ.;21;41
2006;Univ.;11;39
2006;Univ.;32;36
2006;Univ.;47;52
2006;Univ.;20;11
2006;Univ.;13;12
2006;Univ.;37;24
2006;Univ.;10;15
2006;Univ.;22;38
2006;Univ.;9;13
2006;Univ.;16;45
2006;Univ.;23;16
2006;Univ.;24;20
2006;Univ.;0;0
2006;Univ.;6;8
2006;Univ.;8;19
2006;Univ.;11;16
2006;Univ.;18;8
2006;Univ.;17;10
2006;Univ.;9;7
2006;Univ.;6;7
2006;Univ.;14;17
2006;Univ.;18;13
2006;Univ.;20;10
2006;Univ.;7;15
2006;Univ.;20;27
2006;Univ.;3;23
2006;Univ.;2;34
2006;Univ.;0;22
2006;Univ.;0;37
2006;Univ.;0;0
2006;Univ.;;
2006;Univ.;22;12
2006;Univ.;13;17
2006;Univ.;8;25
2006;Univ.;16;29
2006;Univ.;0;0
2006;Univ.;;
2006;Univ.;7;23
2006;Univ.;13;26
2006;Univ.;11;21
2006;Univ.;14;22
2006;Univ.;19;15
2006;Univ.;5;10
2006;Univ.;0;36
2006;Univ.;36;0
2006;Univ.;4;4
2006;Univ.;15;16
2006;Univ.;19;9
2006;Univ.;17;5
2006;Univ.;18;13
2006;Univ.;21;11
2006;Univ.;0;0
2006;Univ.;12;24
2006;Univ.;15;27
2006;Univ.;13;30
2006;Univ.;10;18
2006;Univ.;21;16
2006;Univ.;25;4
2006;Univ.;2;1
2006;Univ.;16;15
2006;Univ.;12;12
2006;Univ.;15;19
2006;Univ.;6;18
2006;Univ.;20;17
2006;Univ.;3;30
2006;Univ.;10;24
2006;Univ.;10;15
2006;Univ.;10;21
2006;Univ.;29;9
2006;Univ.;14;4
2006;Univ.;35;7
2006;Univ.;4;2
2006;Univ.;7;6
2006;Univ.;0;0
2006;Univ.;10;4
2006;Univ.;44;12
2006;Univ.;15;11
2006;Univ.;8;27
2006;Univ.;39;32
2006;Univ.;17;57
2006;Univ.;11;27
2006;Univ.;3;9
2006;Univ.;13;18
2006;Univ.;1;3
2006;Univ.;49;23
2006;Univ.;42;14
2006;Univ.;0;14
2006;Univ.;0;6
2006;Univ.;6;4
2006;Univ.;5;10
2006;Univ.;47;40
2006;Univ.;52;50
2006;Univ.;8;38
2006;Univ.;49;36
2006;Univ.;4;5
2006;Univ.;5;0
2006;Univ.;5;3
2006;Univ.;0;0
2006;Univ.;12;23
2006;Univ.;4;11
2006;Univ.;22;12
2006;Univ.;8;7
2006;Univ.;0;0
2006;Univ.;7;5
2006;Univ.;7;5
2006;Univ.;0;0
2006;Univ.;8;23
2006;Univ.;0;0
2006;Univ.;5;7
2006;Univ.;9;9
2006;Univ.;0;0
2006;Univ.;5;3
2006;Univ.;6;3
2006;Univ.;18;44
2006;Univ.;18;44
2006;Univ.;3;26
2006;Univ.;1;3
2006;Univ.;0;0
2006;Univ.;20;25
2006;Univ.;18;16
2006;Univ.;21;17
2006;Univ.;20;10
2006;Univ.;6;2
2006;Univ.;40;41
2006;Univ.;8;5
2006;Univ.;6;2
2006;Univ.;6;7
2006;Univ.;16;10
2006;Univ.;35;25
2006;Univ.;35;18
2006;Univ.;0;6
2006;Univ.;0;0
2006;Univ.;5;10
2006;Univ.;17;75
2006;Univ.;1;9
2006;Univ.;0;0
2006;Univ.;4;9
2006;Univ.;0;11
2006;Univ.;2;6
2006;Univ.;0;0
2006;Univ.;39;19
2006;Univ.;17;4
2006;Univ.;15;3
2006;Univ.;0;0
2006;Univ.;15;0
2006;Univ.;0;0
2006;Univ.;4;13
2006;Univ.;5;32
2006;Univ.;3;16
2006;Univ.;0;0
2006;Univ.;4;20
2006;Univ.;21;97
2006;Univ.;7;7
2006;Univ.;26;25
2006;Univ.;11;16
2006;Univ.;18;19
2006;Univ.;52;70
2006;Univ.;1;16
2006;Univ.;11;4
2006;Univ.;26;18
2006;Univ.;21;12
2006;Univ.;26;5
2006;Univ.;18;7
2006;Univ.;8;12
2006;Univ.;8;5
2006;Univ.;139;34
2006;Univ.;5;2
2006;Univ.;61;140
2006;Univ.;11;6
2006;Univ.;10;52
2006;Univ.;2;5
2006;Univ.;94;45
2006;Univ.;28;25
2006;Univ.;3;12
2006;Univ.;11;3
2006;Univ.;7;6
2006;Univ.;21;8
2006;Univ.;2;11
2006;Univ.;41;74
2006;Univ.;41;74
2006;Univ.;41;74
2006;Univ.;6;15
2006;Univ.;41;74
2006;Univ.;2;11
2006;Univ.;7;7
2006;Univ.;11;32
2006;Univ.;19;43
2006;Univ.;1;12
2006;Univ.;42;47
2006;Univ.;0;13
2006;Univ.;2;20
2006;Univ.;0;18
2006;Univ.;0;17
2006;Univ.;28;10
2006;Univ.;18;10
2006;Univ.;74;41
2006;Univ.;24;11
2006;Univ.;0;0
2006;Univ.;6;16
2006;Univ.;1;14
2006;Univ.;4;69
2006;Univ.;3;53
2006;Univ.;6;66
2006;Univ.;32;57
2006;Univ.;30;36
2006;Univ.;31;35
2006;Univ.;5;60
2006;Univ.;8;56
2006;Univ.;56;77
2006;Univ.;34;45
2006;Univ.;7;39
2006;Univ.;54;12
2006;Univ.;54;12
2006;Univ.;54;12
2006;Univ.;54;12
2006;Univ.;44;3
2006;Univ.;16;2
2006;Univ.;44;3
2006;Univ.;44;3
2006;Univ.;16;2
2006;Univ.;16;2
2006;Univ.;44;3
2006;Univ.;16;2
2006;Univ.;24;3
2006;Univ.;14;7
2006;Univ.;30;43
2006;Univ.;3;23
2006;Univ.;;
2006;Univ.;5;37
2006;Univ.;30;26
2006;Univ.;22;10
2006;Univ.;15;7
2006;Univ.;16;43
2006;Univ.;13;13
2006;Univ.;18;21
2006;Univ.;4;43
2006;Univ.;4;14
2006;Univ.;28;27
2006;Univ.;62;36
2006;Univ.;5;16
2006;Univ.;0;12
2006;Univ.;10;24
2006;Univ.;35;25
2006;Univ.;4;6
2006;Univ.;32;127
2006;Univ.;21;19
2006;Univ.;15;15
2006;Univ.;;
2006;Univ.;1;
2006;Univ.;2;
2006;Univ.;5;3
2006;Univ.;9;5
2006;Univ.;0;0
2006;Univ.;6;4
2006;Univ.;6;4
2006;Univ.;9;16
2006;Univ.;34;8
2006;Univ.;0;0
2006;Univ.;3;0
2006;Univ.;0;0
2006;Univ.;4;5
2006;Univ.;;1
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;2;
2006;Univ.;1;
2006;Univ.;5;7
2006;Univ.;7;5
2006;Univ.;7;7
2006;Univ.;3;11
2006;Univ.;5;6
2006;Univ.;5;10
2006;Univ.;7;11
2006;Univ.;21;39
2006;Univ.;4;9
2006;Univ.;4;12
2006;Univ.;3;13
2006;Univ.;3;11
2006;Univ.;3;10
2006;Univ.;3;11
2006;Univ.;8;30
2006;Univ.;14;39
2006;Univ.;0;0
2006;Univ.;16;13
2006;Univ.;0;0
2006;Univ.;8;10
2006;Univ.;16;17
2006;Univ.;77;33
2006;Univ.;0;21
2006;Univ.;2;6
2006;Univ.;2;22
2006;Univ.;;17
2006;Univ.;4;29
2006;Univ.;5;20
2006;Univ.;2;16
2006;Univ.;6;9
2006;Univ.;13;30
2006;Univ.;7;23
2006;Univ.;6;9
2006;Univ.;3;18
2006;Univ.;3;19
2006;Univ.;9;15
2006;Univ.;4;3
2006;Univ.;;2
2006;Univ.;1;4
2006;Univ.;2;9
2006;Univ.;1;3
2006;Univ.;5;5
2006;Univ.;8;23
2006;Univ.;4;18
2006;Univ.;28;8
2006;Univ.;36;14
2006;Univ.;9;2
2006;Univ.;16;14
2006;Univ.;2;1
2006;Univ.;16;33
2006;Univ.;28;8
2006;Univ.;2;0
2006;Univ.;4;11
2006;Univ.;0;0
2006;Univ.;8;16
2006;Univ.;8;16
2006;Univ.;4;8
2006;Univ.;1;
2006;Univ.;7;22
2006;Univ.;1;
2006;Univ.;41;7
2006;Univ.;1;
2006;Univ.;1;1
2006;Univ.;3;1
2006;Univ.;;1
2006;Univ.;1;
2006;Univ.;15;4
2006;Univ.;;
2006;Univ.;;
2006;Univ.;16;17
2006;Univ.;26;44
2006;Univ.;28;20
2006;Univ.;31;47
2006;Univ.;;
2006;Univ.;21;7
2006;Univ.;;
2006;Univ.;;
2006;Univ.;49;44
2006;Univ.;21;14
2006;Univ.;37;17
2006;Univ.;9;17
2006;Univ.;13;15
2006;Univ.;16;12
2006;Univ.;14;29
2006;Univ.;9;36
2006;Univ.;9;35
2006;Univ.;;40
2006;Univ.;19;63
2006;Univ.;17;44
2006;Univ.;15;33
2006;Univ.;43;15
2006;Univ.;27;24
2006;Univ.;16;28
2006;Univ.;25;27
2006;Univ.;13;46
2006;Univ.;19;32
2006;Univ.;2;44
2006;Univ.;64;2
2006;Univ.;51;14
2006;Univ.;69;14
2006;Univ.;71;21
2006;Univ.;70;32
2006;Univ.;62;2
2006;Univ.;56;3
2006;Univ.;57;5
2006;Univ.;7;37
2006;Univ.;;
2006;Univ.;73;13
2006;Univ.;73;12
2006;Univ.;80;2
2006;Univ.;4;6
2006;Univ.;12;13
2006;Univ.;6;2
2006;Univ.;0;0
2006;Univ.;9;1
2006;Univ.;5;2
2006;Univ.;12;7
2006;Univ.;65;59
2006;Univ.;3;6
2006;Univ.;8;3
2006;Univ.;41;24
2006;Univ.;5;0
2006;Univ.;5;4
2006;Univ.;1;2
2006;Univ.;5;4
2006;Univ.;16;4
2006;Univ.;39;32
2006;Univ.;3;4
2006;Univ.;35;14
2006;Univ.;6;3
2006;Univ.;10;4
2006;Univ.;5;6
2006;Univ.;32;27
2006;Univ.;7;5
2006;Univ.;11;10
2006;Univ.;1;4
2006;Univ.;0;0
2006;Univ.;8;12
2006;Univ.;35;47
2006;Univ.;7;9
2006;Univ.;65;46
2006;Univ.;3;1
2006;Univ.;6;9
2006;Univ.;0;0
2006;Univ.;5;3
2006;Univ.;1;4
2006;Univ.;2;2
2006;Univ.;0;1
2006;Univ.;1;1
2006;Univ.;10;4
2006;Univ.;1;6
2006;Univ.;0;0
2006;Univ.;6;3
2006;Univ.;4;8
2006;Univ.;0;0
2006;Univ.;4;6
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;8;8
2006;Univ.;4;1
2006;Univ.;11;7
2006;Univ.;17;2
2006;Univ.;0;2
2006;Univ.;5;7
2006;Univ.;7;4
2006;Univ.;5;7
2006;Univ.;9;13
2006;Univ.;4;3
2006;Univ.;7;5
2006;Univ.;7;6
2006;Univ.;16;17
2006;Univ.;3;3
2006;Univ.;1;6
2006;Univ.;3;2
2006;Univ.;1;0
2006;Univ.;1;3
2006;Univ.;4;0
2006;Univ.;2;3
2006;Univ.;0;2
2006;Univ.;3;4
2006;Univ.;2;4
2006;Univ.;3;0
2006;Univ.;1;2
2006;Univ.;;
2006;Univ.;3;3
2006;Univ.;0;4
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;14;10
2006;Univ.;9;8
2006;Univ.;15;11
2006;Univ.;11;18
2006;Univ.;6;10
2006;Univ.;18;31
2006;Univ.;16;44
2006;Univ.;15;24
2006;Univ.;10;15
2006;Univ.;23;5
2006;Univ.;20;6
2006;Univ.;27;9
2006;Univ.;13;6
2006;Univ.;21;7
2006;Univ.;4;7
2006;Univ.;24;11
2006;Univ.;4;12
2006;Univ.;18;6
2006;Univ.;15;13
2006;Univ.;0;0
2006;Univ.;10;7
2006;Univ.;0;0
2006;Univ.;12;9
2006;Univ.;8;6
2006;Univ.;11;10
2006;Univ.;9;6
2006;Univ.;7;9
2006;Univ.;8;20
2006;Univ.;18;32
2006;Univ.;2;17
2006;Univ.;5;12
2006;Univ.;10;15
2006;Univ.;9;10
2006;Univ.;10;18
2006;Univ.;10;39
2006;Univ.;9;34
2006;Univ.;27;48
2006;Univ.;17;25
2006;Univ.;14;27
2006;Univ.;0;0
2006;Univ.;8;16
2006;Univ.;11;25
2006;Univ.;0;0
2006;Univ.;3;12
2006;Univ.;3;5
2006;Univ.;23;20
2006;Univ.;55;24
2006;Univ.;7;5
2006;Univ.;14;9
2006;Univ.;9;12
2006;Univ.;17;16
2006;Univ.;17;9
2006;Univ.;35;25
2006;Univ.;16;16
2006;Univ.;47;37
2006;Univ.;14;23
2006;Univ.;33;28
2006;Univ.;0;15
2006;Univ.;2;14
2006;Univ.;0;1
2006;Univ.;0;5
2006;Univ.;0;0
2006;Univ.;0;2
2006;Univ.;0;0
2006;Univ.;2;34
2006;Univ.;0;34
2006;Univ.;0;40
2006;Univ.;0;11
2006;Univ.;8;17
2006;Univ.;6;17
2006;Univ.;5;14
2006;Univ.;5;30
2006;Univ.;2;19
2006;Univ.;0;2
2006;Univ.;2;13
2006;Univ.;0;0
2006;Univ.;4;23
2006;Univ.;12;61
2006;Univ.;5;24
2006;Univ.;3;24
2006;Univ.;7;11
2006;Univ.;10;17
2006;Univ.;9;10
2006;Univ.;42;15
2006;Univ.;51;16
2006;Univ.;;
2006;Univ.;131;40
2006;Univ.;55;11
2006;Univ.;40;17
2006;Univ.;39;11
2006;Univ.;22;21
2006;Univ.;38;20
2006;Univ.;18;38
2006;Univ.;12;16
2006;Univ.;13;13
2006;Univ.;24;27
2006;Univ.;29;42
2006;Univ.;14;20
2006;Univ.;7;10
2006;Univ.;1;10
2006;Univ.;2;19
2006;Univ.;4;25
2006;Univ.;37;6
2006;Univ.;91;23
2006;Univ.;13;5
2006;Univ.;29;50
2006;Univ.;20;33
2006;Univ.;16;35
2006;Univ.;103;94
2006;Univ.;110;81
2006;Univ.;147;171
2006;Univ.;23;24
2006;Univ.;7;33
2006;Univ.;10;8
2006;Univ.;1;0
2006;Univ.;16;3
2006;Univ.;20;1
2006;Univ.;2;0
2006;Univ.;11;9
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;1;0
2006;Univ.;2;0
2006;Univ.;0;0
2006;Univ.;7;0
2006;Univ.;8;1
2006;Univ.;;
2006;Univ.;0;0
2006;Univ.;6;1
2006;Univ.;38;3
2006;Univ.;2;0
2006;Univ.;44;3
2006;Univ.;3;0
2006;Univ.;1;0
2006;Univ.;0;0
2006;Univ.;0;1
2006;Univ.;10;1
2006;Univ.;0;0
2006;Univ.;3;1
2006;Univ.;19;1
2006;Univ.;2;0
2006;Univ.;13;2
2006;Univ.;8;3
2006;Univ.;15;2
2006;Univ.;80;16
2006;Univ.;1;0
2006;Univ.;1;0
2006;Univ.;17;0
2006;Univ.;1;0
2006;Univ.;0;0
2006;Univ.;8;1
2006;Univ.;3;1
2006;Univ.;10;3
2006;Univ.;4;0
2006;Univ.;11;2
2006;Univ.;0;0
2006;Univ.;29;3
2006;Univ.;33;3
2006;Univ.;25;4
2006;Univ.;116;18
2006;Univ.;15;2
2006;Univ.;5;1
2006;Univ.;3;1
2006;Univ.;1;0
2006;Univ.;0;0
2006;Univ.;1;0
2006;Univ.;8;6
2006;Univ.;9;1
2006;Univ.;5;1
2006;Univ.;8;0
2006;Univ.;1;0
2006;Univ.;34;2
2006;Univ.;0;0
2006;Univ.;;
2006;Univ.;4;0
2006;Univ.;1;2
2006;Univ.;2;0
2006;Univ.;1;0
2006;Univ.;5;0
2006;Univ.;6;1
2006;Univ.;1;1
2006;Univ.;4;1
2006;Univ.;7;1
2006;Univ.;4;1
2006;Univ.;2;0
2006;Univ.;6;0
2006;Univ.;4;0
2006;Univ.;3;0
2006;Univ.;13;0
2006;Univ.;2;0
2006;Univ.;7;0
2006;Univ.;5;2
2006;Univ.;253;147
2006;Univ.;81;53
2006;Univ.;50;32
2006;Univ.;19;21
2006;Univ.;25;45
2006;Univ.;30;24
2006;Univ.;114;82
2006;Univ.;46;45
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;6;12
2006;Univ.;9;13
2006;Univ.;0;0
2006;Univ.;0;0
2006;Univ.;257;68
2006;Univ.;93;18
2006;Univ.;47;42
2006;Univ.;62;46
2006;Univ.;137;37
2006;Univ.;44;15
2006;Univ.;49;40
2006;Univ.;49;34
2006;Univ.;50;44
2006;Univ.;7;12
2006;Univ.;28;46
2006;Univ.;31;20
2006;Univ.;13;15
2006;Univ.;17;8
2006;Univ.;52;93
2006;Univ.;76;44
2006;Univ.;8;29
2006;Univ.;4;5
2006;Univ.;24;24
2006;Univ.;104;177
2006;Univ.;21;37
2006;Univ.;38;31
2006;Univ.;54;53
2006;Univ.;45;87
2006;Univ.;26;54
2006;Univ.;15;75
2006;Univ.;7;22
2006;Univ.;5;19
2006;Univ.;145;129
2006;Univ.;65;69
2006;Univ.;2;26
2006;Univ.;;8
2006;Univ.;25;11
2006;Univ.;;30
2006;Univ.;;30
2006;Univ.;1;33
2006;Univ.;;18
2006;Univ.;2;32
2006;Univ.;14;54
2006;Univ.;4;33
2006;Univ.;131;66
2006;Univ.;65;30
2006;Univ.;69;43
2006;Univ.;23;52
2006;Univ.;12;25
2006;Univ.;31;27
2006;Univ.;2;56
2006;Univ.;2;42
2006;Univ.;3;6
2006;Univ.;20;33
2006;Univ.;6;10
2006;Univ.;7;4
2006;Univ.;42;35
2006;Univ.;11;11
2006;Univ.;13;200
2006;Univ.;9;84
2006;Univ.;17;113
2006;Univ.;99;135
2006;Univ.;56;64
2006;Univ.;51;49
2006;Univ.;22;17
2006;Univ.;24;166
2006;Univ.;9;41
2006;Univ.;113;120
2006;Univ.;49;84
2006;Univ.;52;74
2006;Univ.;88;125
2006;Univ.;21;47
2006;Univ.;25;78
2006;Univ.;12;20
2006;Univ.;41;5
2006;Univ.;51;3
2006;Univ.;51;20
2006;Univ.;53;10
2006;Univ.;49;9
2006;Univ.;41;1
2006;Univ.;28;
2006;Univ.;41;42
2006;Univ.;12;10
2006;Univ.;126;22
2006;Univ.;49;7
2006;Univ.;28;1
2006;Univ.;7;5
2006;Univ.;14;2
2006;Univ.;12;
2006;Univ.;7;2
2006;Univ.;40;4
2006;Univ.;10;2
2006;Univ.;16;4
2006;Univ.;43;14
2006;Univ.;16;5
2006;Univ.;;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;16;35
2006;Univ.;;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;34;52
2006;Univ.;7;18
2006;Univ.;56;16
2006;Univ.;0;0
2006;Univ.;46;2
2006;Univ.;112;5
2006;Univ.;14;12
2006;Univ.;18;15
2006;Univ.;16;14
2006;Univ.;;
2006;Univ.;8;16
2006;Univ.;11;10
2006;Univ.;;
2006;Univ.;12;6
2006;Univ.;9;13
2006;Univ.;10;5
2006;Univ.;;
2006;Univ.;3;2
2006;Univ.;;
2006;Univ.;9;13
2006;Univ.;32;57
2006;Univ.;26;40
2006;Univ.;13;17
2006;Univ.;34;22
2006;Univ.;19;13
2006;Univ.;;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;3;14
2006;Univ.;12;34
2006;Univ.;8;14
2006;Univ.;;
2006;Univ.;25;16
2006;Univ.;42;12
2006;Univ.;;
2006;Univ.;;15
2006;Univ.;;31
2006;Univ.;1;
2006;Univ.;;
2006;Univ.;6;14
2006;Univ.;17;11
2006;Univ.;2;19
2006;Univ.;13;34
2006;Univ.;10;17
2006;Univ.;4;27
2006;Univ.;;
2006;Univ.;;
2006;Univ.;8;12
2006;Univ.;3;1
2006;Univ.;10;1
2006;Univ.;;10
2006;Univ.;14;7
2006;Univ.;42;34
2006;Univ.;21;13
2006;Univ.;1;2
2006;Univ.;;
2006;Univ.;7;2
2006;Univ.;;
2006;Univ.;;5
2006;Univ.;;
2006;Univ.;;
2006;Univ.;14;1
2006;Univ.;1;
2006;Univ.;;
2006;Univ.;;
2006;Univ.;2;
2006;Univ.;3;
2006;Univ.;2;17
2006;Univ.;;9
2006;Univ.;13;52
2006;Univ.;3;8
2006;Univ.;7;5
2006;Univ.;9;7
2006;Univ.;8;28
2006;Univ.;5;5
2006;Univ.;30;11
2006;Univ.;2;2
2006;Univ.;26;1
2006;Univ.;7;60
2006;Univ.;12;41
2006;Univ.;1;1
2006;Univ.;;
2006;Univ.;6;
2006;Univ.;;1
2006;Univ.;1;
2006;Univ.;;
2006;Univ.;56;25
2006;Univ.;116;31
2006;Univ.;33;17
2006;Univ.;46;46
2006;Univ.;8;13
2006;Univ.;7;24
2006;Univ.;22;22
2006;Univ.;50;35
2006;Univ.;0;13
2006;Univ.;0;0
2006;Univ.;18;13
2006;Univ.;11;26
2006;Univ.;13;94
2006;Univ.;15;15
2006;Univ.;71;29
2006;Univ.;13;10
2006;Univ.;12;14
2006;Univ.;10;17
2006;Univ.;21;35
2006;Univ.;26;55
2006;Univ.;17;57
2006;Univ.;47;44
2006;Univ.;55;35
2006;Univ.;0;21
2006;Univ.;1;17
2006;Univ.;0;0
2006;Univ.;17;29
2006;Univ.;5;57
2006;Univ.;3;44
2006;Univ.;45;44
2006;Univ.;41;48
2006;Univ.;3;29
2006;Univ.;43;48
2006;Univ.;30;39
2006;Univ.;53;17
2006;Univ.;54;10
2006;Univ.;19;6
2006;Univ.;6;4
2006;Univ.;1;0
2006;Univ.;5;4
2006;Univ.;8;9
2006;Univ.;26;40
2006;Univ.;;
2006;Univ.;16;7
2006;Univ.;16;14
2006;Univ.;7;4
2006;Univ.;8;6
2006;Univ.;11;11
2006;Univ.;9;48
2006;Univ.;13;19
2006;Univ.;3;7
2006;Univ.;7;4
2006;Univ.;10;27
2006;Univ.;8;31
2006;Univ.;2;22
2006;Univ.;;1
2006;Univ.;3;17
2006;Univ.;;
2006;Univ.;;
2006;Univ.;34;36
2006;Univ.;13;23
2006;Univ.;27;21
2006;Univ.;10;5
2006;Univ.;19;12
2006;Univ.;29;21
2006;Univ.;20;8
2006;Univ.;3;48
2006;Univ.;0;19
2006;Univ.;;
2006;Univ.;0;16
2006;Univ.;;
2006;Univ.;;
2006;Univ.;0;17
2006;Univ.;;
2006;Univ.;8;57
2006;Univ.;3;31
2006;Univ.;4;20
2006;Univ.;8;25
2006;Univ.;11;42
2006;Univ.;;
2006;Univ.;3;13
2006;Univ.;52;21
2006;Univ.;40;18
2006;Univ.;32;7
2006;Univ.;29;19
2006;Univ.;26;12
2006;Univ.;42;5
2006;Univ.;10;11
2006;Univ.;15;12
2006;Univ.;21;12
2006;Univ.;12;4
2006;Univ.;20;33
2006;Univ.;7;24
2006;Univ.;6;12
2006;Univ.;9;16
2006;Univ.;12;4
2006;Univ.;21;122
2006;Univ.;7;39
2006;Univ.;9;39
2006;Univ.;10;62
2006;Univ.;4;32
2006;Univ.;;
2006;Univ.;22;79
2006;Univ.;3;27
2006;Univ.;55;57
2006;Univ.;21;25
2006;Univ.;7;17
2006;Univ.;53;40
2006;Univ.;19;20
2006;Univ.;63;61
2006;Univ.;21;21
2006;Univ.;7;51
2006;Univ.;;
2006;Univ.;3;14
2006;Univ.;51;77
2006;Univ.;6;5
2006;Univ.;8;8
2006;Univ.;28;30
2006;Univ.;17;23
2006;Univ.;8;11
2006;Univ.;5;16
2006;Univ.;30;53
2006;Univ.;4;13
2006;Univ.;6;6
2006;Univ.;24;2
2006;Univ.;15;1
2006;Univ.;0;8
2006;Univ.;1;
2006;Univ.;9;4
2006;Univ.;15;0
2006;Univ.;;
2006;Univ.;22;19
2006;Univ.;15;3
2006;Univ.;;
2006;Univ.;16;41
2006;Univ.;24;8
2006;Univ.;21;43
2006;Univ.;10;30
2006;Univ.;3;23
2006;Univ.;0;22
2006;Univ.;20;32
2006;Univ.;54;23
2006;Univ.;39;22
2006;Univ.;12;26
2006;Univ.;21;27
2006;Univ.;14;26
2006;Univ.;14;26
2006;Univ.;4;18
2006;Univ.;15;25
2006;Univ.;39;62
2006;Univ.;50;38
2006;Univ.;35;72
2006;Univ.;57;47
2006;Univ.;35;58
2006;Univ.;50;40
2006;Univ.;2;57
2006;Univ.;5;27
2006;Univ.;2;22
2006;Univ.;2;48
2006;Univ.;0;26
2006;Univ.;2;25
2006;Univ.;8;14
2006;Univ.;12;107
2006;Univ.;13;59
2006;Univ.;7;31
2006;Univ.;5;26
2006;Univ.;26;8
2006;Univ.;132;49
2006;Univ.;30;34
2006;Univ.;12;29
2006;Univ.;3;41
2006;Univ.;1;26
2006;Univ.;25;7
2006;Univ.;106;28
2006;Univ.;53;17
2006;Univ.;47;72
2006;Univ.;14;35
2006;Univ.;50;5
2006;Univ.;64;12
2006;Univ.;45;3
2006;Univ.;36;3
2006;Univ.;37;1
2006;Univ.;55;5
2006;Univ.;44;1
2006;Univ.;61;10
2006;Univ.;78;13
2006;Univ.;0;0
2006;Univ.;49;1
2006;Univ.;0;0
2006;Univ.;4;5
2006;Univ.;7;7
2006;Univ.;7;5
2006;Univ.;3;13
2006;Univ.;16;18
2006;Univ.;14;5
2006;Univ.;19;10
2006;Univ.;12;9
2006;Univ.;15;7
2006;Univ.;2;1
2006;Univ.;3;2
2006;Univ.;1;1
2006;Univ.;5;7
2006;Univ.;0;0
2006;Univ.;1;2
2006;Univ.;4;4
2006;Univ.;0;1
2006;Univ.;2;1
